name,model,id,description,clip_score
Psychiatry,Wuerstchen,2,In the background is a large building with a sign 'Psychiatry'. In the foreground stands a young woman who looks worried/skeptical. An older woman reaches out to her hand.,0.2030029296875
Psychiatry,Wuerstchen,3,In the background is a large building with a sign 'Psychiatry'. In the foreground stands a young woman who looks worried/skeptical. An older woman reaches out to her hand.,0.2261962890625
Chest X-ray,Wuerstchen,0,A young lady stands at an X-ray machine. A chest X-ray is being taken of her lungs.,0.30712890625
Chest X-ray,Wuerstchen,1,A young lady stands at an X-ray machine. A chest X-ray is being taken of her lungs.,0.264892578125
Chest X-ray,Wuerstchen,2,A young lady stands at an X-ray machine. A chest X-ray is being taken of her lungs.,0.267333984375
Chest X-ray,Wuerstchen,3,A young lady stands at an X-ray machine. A chest X-ray is being taken of her lungs.,0.2376708984375
EEG - Electroencephalography,Wuerstchen,0,"A girl is undergoing an EEG. On the right side of the image, you can see how the nerve cells of the brain produce electrical currents.",0.22119140625
EEG - Electroencephalography,Wuerstchen,1,"A girl is undergoing an EEG. On the right side of the image, you can see how the nerve cells of the brain produce electrical currents.",0.2266845703125
EEG - Electroencephalography,Wuerstchen,2,"A girl is undergoing an EEG. On the right side of the image, you can see how the nerve cells of the brain produce electrical currents.",0.251953125
EEG - Electroencephalography,Wuerstchen,3,"A girl is undergoing an EEG. On the right side of the image, you can see how the nerve cells of the brain produce electrical currents.",0.265869140625
Colonoscopy,Wuerstchen,0,"A woman lies sideways on an examination couch in a doctor's office. Her eyes are closed. Her intestines are drawn. Behind her, a man in a white coat looks at a monitor and examines the internal view of the intestine.",0.271728515625
Colonoscopy,Wuerstchen,1,"A woman lies sideways on an examination couch in a doctor's office. Her eyes are closed. Her intestines are drawn. Behind her, a man in a white coat looks at a monitor and examines the internal view of the intestine.",0.2568359375
Colonoscopy,Wuerstchen,2,"A woman lies sideways on an examination couch in a doctor's office. Her eyes are closed. Her intestines are drawn. Behind her, a man in a white coat looks at a monitor and examines the internal view of the intestine.",0.2430419921875
Colonoscopy,Wuerstchen,3,"A woman lies sideways on an examination couch in a doctor's office. Her eyes are closed. Her intestines are drawn. Behind her, a man in a white coat looks at a monitor and examines the internal view of the intestine.",0.274658203125
Group Leader,Wuerstchen,0,"7 people, including women and men, sit in a circle of chairs. A woman with a confident posture speaks to the rest of the group.",0.22265625
Group Leader,Wuerstchen,1,"7 people, including women and men, sit in a circle of chairs. A woman with a confident posture speaks to the rest of the group.",0.28125
Group Leader,Wuerstchen,2,"7 people, including women and men, sit in a circle of chairs. A woman with a confident posture speaks to the rest of the group.",0.2489013671875
Group Leader,Wuerstchen,3,"7 people, including women and men, sit in a circle of chairs. A woman with a confident posture speaks to the rest of the group.",0.2447509765625
Assistance for People with Visual Impairments,Wuerstchen,0,A young man accompanies a lady with visual impairment.,0.185791015625
Assistance for People with Visual Impairments,Wuerstchen,1,A young man accompanies a lady with visual impairment.,0.2349853515625
Assistance for People with Visual Impairments,Wuerstchen,2,A young man accompanies a lady with visual impairment.,0.197265625
Assistance for People with Visual Impairments,Wuerstchen,3,A young man accompanies a lady with visual impairment.,0.174072265625
Child with Minor Heart Defect,Wuerstchen,0,Illustration of a little boy riding a tricycle. His heart is depicted.,0.321044921875
Child with Minor Heart Defect,Wuerstchen,1,Illustration of a little boy riding a tricycle. His heart is depicted.,0.29150390625
Child with Minor Heart Defect,Wuerstchen,2,Illustration of a little boy riding a tricycle. His heart is depicted.,0.29345703125
Child with Minor Heart Defect,Wuerstchen,3,Illustration of a little boy riding a tricycle. His heart is depicted.,0.304931640625
Adult with Heart Defect,Wuerstchen,0,A man looks down at his chest. His heart is depicted.,0.224853515625
Adult with Heart Defect,Wuerstchen,1,A man looks down at his chest. His heart is depicted.,0.2188720703125
Adult with Heart Defect,Wuerstchen,2,A man looks down at his chest. His heart is depicted.,0.2548828125
Adult with Heart Defect,Wuerstchen,3,A man looks down at his chest. His heart is depicted.,0.271728515625
Care Assistant,Wuerstchen,0,Depicted are two young men. One man shaves the other man in a wheelchair.,0.2998046875
Care Assistant,Wuerstchen,1,Depicted are two young men. One man shaves the other man in a wheelchair.,0.33349609375
Care Assistant,Wuerstchen,2,Depicted are two young men. One man shaves the other man in a wheelchair.,0.323974609375
Care Assistant,Wuerstchen,3,Depicted are two young men. One man shaves the other man in a wheelchair.,0.322998046875
Shuttle Service,Wuerstchen,0,"The picture shows a white minivan with a blue and white symbol of a wheelchair user, into which a lady is just getting in. The driver is helping her. In front of the van, there are four other persons with various disabilities.",0.275146484375
Shuttle Service,Wuerstchen,1,"The picture shows a white minivan with a blue and white symbol of a wheelchair user, into which a lady is just getting in. The driver is helping her. In front of the van, there are four other persons with various disabilities.",0.3017578125
Shuttle Service,Wuerstchen,2,"The picture shows a white minivan with a blue and white symbol of a wheelchair user, into which a lady is just getting in. The driver is helping her. In front of the van, there are four other persons with various disabilities.",0.26904296875
Shuttle Service,Wuerstchen,3,"The picture shows a white minivan with a blue and white symbol of a wheelchair user, into which a lady is just getting in. The driver is helping her. In front of the van, there are four other persons with various disabilities.",0.296630859375
Brainstorming,Wuerstchen,0,A group of people with and without disabilities is sitting together at a round table. Above their heads are 'question marks' and 'light bulbs'. They are looking for ideas and solutions together.,0.2037353515625
Brainstorming,Wuerstchen,1,A group of people with and without disabilities is sitting together at a round table. Above their heads are 'question marks' and 'light bulbs'. They are looking for ideas and solutions together.,0.2237548828125
Brainstorming,Wuerstchen,2,A group of people with and without disabilities is sitting together at a round table. Above their heads are 'question marks' and 'light bulbs'. They are looking for ideas and solutions together.,0.210693359375
Brainstorming,Wuerstchen,3,A group of people with and without disabilities is sitting together at a round table. Above their heads are 'question marks' and 'light bulbs'. They are looking for ideas and solutions together.,0.2349853515625
Yoga,Wuerstchen,0,"Three people are shown on mats, and one person is in a wheelchair. Their hands are raised upward. They stretch the backsides by holding one hand with the other and pulling slightly.",0.2734375
Yoga,Wuerstchen,1,"Three people are shown on mats, and one person is in a wheelchair. Their hands are raised upward. They stretch the backsides by holding one hand with the other and pulling slightly.",0.21533203125
Yoga,Wuerstchen,2,"Three people are shown on mats, and one person is in a wheelchair. Their hands are raised upward. They stretch the backsides by holding one hand with the other and pulling slightly.",0.297119140625
Yoga,Wuerstchen,3,"Three people are shown on mats, and one person is in a wheelchair. Their hands are raised upward. They stretch the backsides by holding one hand with the other and pulling slightly.",0.287841796875
Demonstration,Wuerstchen,0,"A group of people with and without disabilities, including those with invisible disabilities, stands in front of the Bundestag in Berlin. The participants are holding signs and have emotional expressions. They are protesting against something.",0.306640625
Demonstration,Wuerstchen,1,"A group of people with and without disabilities, including those with invisible disabilities, stands in front of the Bundestag in Berlin. The participants are holding signs and have emotional expressions. They are protesting against something.",0.281005859375
Demonstration,Wuerstchen,2,"A group of people with and without disabilities, including those with invisible disabilities, stands in front of the Bundestag in Berlin. The participants are holding signs and have emotional expressions. They are protesting against something.",0.28564453125
Demonstration,Wuerstchen,3,"A group of people with and without disabilities, including those with invisible disabilities, stands in front of the Bundestag in Berlin. The participants are holding signs and have emotional expressions. They are protesting against something.",0.31494140625
Cafeteria,Wuerstchen,0,"Depicted is a cafeteria with three tables and visitors eating and/or drinking. In the background of the picture, there is a refrigerator, a display case with fruit, cake, and drinks, as well as a cash register.",0.269287109375
Cafeteria,Wuerstchen,1,"Depicted is a cafeteria with three tables and visitors eating and/or drinking. In the background of the picture, there is a refrigerator, a display case with fruit, cake, and drinks, as well as a cash register.",0.2275390625
